doi,pdf_path,filename,extraction_date,source_title,original_length,processed_length
10.1111j.1467-954x.2012.02097.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02097.x.pdf,10.1111j.1467-954x.2012.02097.x.pdf,2025-03-12 18:21:28,,890,605
10.1111j.1467-954x.2012.02097.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02097.x.pdf,10.1111j.1467-954x.2012.02097.x.pdf,2025-03-12 18:21:28,,1305,806
10.1111j.1467-954x.2012.02097.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02097.x.pdf,10.1111j.1467-954x.2012.02097.x.pdf,2025-03-12 18:21:28,,2139,1279
10.1111j.1467-954x.2012.02097.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02097.x.pdf,10.1111j.1467-954x.2012.02097.x.pdf,2025-03-12 18:21:28,,1463,956
10.1111j.1467-954x.2012.02097.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02097.x.pdf,10.1111j.1467-954x.2012.02097.x.pdf,2025-03-12 18:21:28,,1955,1161
10.1111j.1467-954x.2012.02114.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02114.x.pdf,10.1111j.1467-954x.2012.02114.x.pdf,2025-03-12 18:21:28,,683,432
10.1111j.1467-954x.2012.02114.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02114.x.pdf,10.1111j.1467-954x.2012.02114.x.pdf,2025-03-12 18:21:28,,1178,754
10.1111j.1467-954x.2012.02114.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02114.x.pdf,10.1111j.1467-954x.2012.02114.x.pdf,2025-03-12 18:21:28,,762,453
10.1111j.1467-954x.2012.02116.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02116.x.pdf,10.1111j.1467-954x.2012.02116.x.pdf,2025-03-12 18:21:29,,989,631
10.1111j.1467-954x.2012.02116.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02116.x.pdf,10.1111j.1467-954x.2012.02116.x.pdf,2025-03-12 18:21:29,,1341,807
10.1111j.1467-954x.2012.02116.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02116.x.pdf,10.1111j.1467-954x.2012.02116.x.pdf,2025-03-12 18:21:29,,1498,866
10.1111j.1467-954x.2012.02116.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02116.x.pdf,10.1111j.1467-954x.2012.02116.x.pdf,2025-03-12 18:21:29,,1213,756
10.1111j.1467-954x.2012.02116.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02116.x.pdf,10.1111j.1467-954x.2012.02116.x.pdf,2025-03-12 18:21:29,,865,545
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1377,892
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,725,483
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1210,827
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,988,635
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1341,851
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,893,568
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1323,882
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,964,636
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1520,943
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1431,897
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1534,992
10.1111j.1467-954x.2012.02119.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02119.x.pdf,10.1111j.1467-954x.2012.02119.x.pdf,2025-03-12 18:21:28,,1577,985
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1187,865
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1859,1383
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1566,1089
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2815,1879
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2056,1336
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1630,1062
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2179,1467
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2400,1621
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1800,1201
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1647,1072
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1895,1287
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1643,972
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2385,1579
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1948,1308
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2353,1541
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2185,1391
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2115,1286
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2276,1467
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,2510,1599
10.1111j.1467-954x.2012.02131.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02131.x.pdf,10.1111j.1467-954x.2012.02131.x.pdf,2025-03-12 18:21:29,,1314,805
10.1111j.1467-954x.2012.02136.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02136.x.pdf,10.1111j.1467-954x.2012.02136.x.pdf,2025-03-12 18:21:29,,1015,709
10.1111j.1467-954x.2012.02139.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02139.x.pdf,10.1111j.1467-954x.2012.02139.x.pdf,2025-03-12 18:21:29,,1187,774
10.1111j.1467-954x.2012.02139.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02139.x.pdf,10.1111j.1467-954x.2012.02139.x.pdf,2025-03-12 18:21:29,,1247,845
10.1111j.1467-954x.2012.02139.x,bourdieu_sociology_corpus\10.1111j.1467-954x.2012.02139.x.pdf,10.1111j.1467-954x.2012.02139.x.pdf,2025-03-12 18:21:29,,1691,1165
10.1111j.1467-9558.2006.00292.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2006.00292.x.pdf,10.1111j.1467-9558.2006.00292.x.pdf,2025-03-12 18:21:32,,170,78
10.1111j.1467-9558.2006.00293.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2006.00293.x.pdf,10.1111j.1467-9558.2006.00293.x.pdf,2025-03-12 18:21:30,,1367,877
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1329,951
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1530,1086
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1761,1172
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1754,1194
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1449,996
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1232,843
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1966,1360
10.1111j.1467-9558.2007.00301.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00301.x.pdf,10.1111j.1467-9558.2007.00301.x.pdf,2025-03-12 18:21:29,,1025,693
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1467,970
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1766,1156
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1704,1145
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1928,1293
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,2783,1834
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,2684,1757
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,493,316
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,2035,1392
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,2099,1437
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,369,271
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,357,243
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,676,439
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1219,769
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1225,742
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1415,837
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1764,1142
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,606,409
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,2945,1928
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1874,1260
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,877,593
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,627,402
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,184,123
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,384,263
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,632,426
10.1111j.1467-9558.2007.00302.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00302.x.pdf,10.1111j.1467-9558.2007.00302.x.pdf,2025-03-12 18:21:29,,1928,1253
10.1111j.1467-9558.2007.00303.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00303.x.pdf,10.1111j.1467-9558.2007.00303.x.pdf,2025-03-12 18:21:29,,1194,889
10.1111j.1467-9558.2007.00303.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00303.x.pdf,10.1111j.1467-9558.2007.00303.x.pdf,2025-03-12 18:21:29,,1038,701
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,1713,1175
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,1758,1223
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,6802,4508
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,2543,1591
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,2809,1868
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,3722,2602
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,2141,1516
10.1111j.1467-9558.2007.00305.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00305.x.pdf,10.1111j.1467-9558.2007.00305.x.pdf,2025-03-12 18:21:32,,1293,909
10.1111j.1467-9558.2007.00306.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00306.x.pdf,10.1111j.1467-9558.2007.00306.x.pdf,2025-03-12 18:21:29,,1051,696
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1254,848
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1768,1171
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1677,1105
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,783,532
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1165,743
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1634,1067
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1573,1091
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1817,1255
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1838,1251
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1072,723
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1313,904
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1102,772
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1284,893
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1257,842
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1064,698
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1440,930
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,3136,2090
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1791,1165
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,3483,2220
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1181,718
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1391,820
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1537,916
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,860,575
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,953,629
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,932,615
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1096,724
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1229,793
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1214,780
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1331,851
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,993,647
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1095,741
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1194,767
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,2120,1330
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1288,784
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1231,828
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,929,588
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,901,520
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,958,577
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,849,550
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1400,915
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1332,856
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1347,837
10.1111j.1467-9558.2007.00312.x,bourdieu_sociology_corpus\10.1111j.1467-9558.2007.00312.x.pdf,10.1111j.1467-9558.2007.00312.x.pdf,2025-03-12 18:21:30,,1235,746
